,fecha,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid,autonomia_economica_1 año,autonomia_economica_3 meses,autonomia_economica_6 meses,autonomia_economica_Más de 1 año
1562,2020-06-24,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1563,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1564,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1565,2020-06-24,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1566,2020-06-24,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1567,2020-06-24,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1568,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1569,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1570,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1571,2020-06-24,1,0,0,3,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1572,2020-06-24,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1573,2020-06-24,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1575,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1576,2020-06-24,0,0,0,2,1,0,0,0,0,1,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1577,2020-06-24,1,1,0,4,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1578,2020-06-24,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1579,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1580,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1581,2020-06-24,0,1,0,1,3,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1582,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1583,2020-06-24,1,0,0,2,1,0,0,1,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1584,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1585,2020-06-24,1,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1586,2020-06-24,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1587,2020-06-24,1,1,1,3,4,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1589,2020-06-24,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1590,2020-06-24,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1591,2020-06-24,1,0,0,1,1,0,1,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1592,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1593,2020-06-24,1,0,0,1,1,0,1,0,0,0,0,1,0,0,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1594,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1595,2020-06-24,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1596,2020-06-24,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2020,6,24,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1597,2020-06-24,1,0,0,1,1,0,0,1,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1598,2020-06-24,0,1,0,2,3,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1599,2020-06-24,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1600,2020-06-24,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1601,2020-06-24,0,1,0,2,2,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1602,2020-06-24,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1603,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1604,2020-06-24,1,0,0,1,5,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1605,2020-06-24,1,0,0,3,1,0,0,1,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1606,2020-06-24,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1607,2020-06-24,1,0,0,4,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1608,2020-06-24,1,0,0,2,1,0,0,0,0,1,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1609,2020-06-24,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1610,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1611,2020-06-24,0,0,0,2,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1612,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1613,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1614,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1615,2020-06-24,1,0,0,2,1,0,0,1,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1616,2020-06-24,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1617,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1618,2020-06-24,0,0,0,2,1,0,1,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1619,2020-06-24,1,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1620,2020-06-24,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1621,2020-06-24,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1622,2020-06-24,1,0,0,2,4,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1623,2020-06-24,1,0,0,4,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1624,2020-06-24,0,1,1,2,5,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1625,2020-06-24,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1626,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1627,2020-06-24,1,1,1,2,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1628,2020-06-24,1,0,0,3,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1629,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1630,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1631,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1632,2020-06-24,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1633,2020-06-24,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1634,2020-06-24,1,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1635,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1636,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1637,2020-06-24,1,0,0,3,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1638,2020-06-24,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1639,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1640,2020-06-24,0,0,0,3,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1641,2020-06-24,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1642,2020-06-24,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1643,2020-06-24,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1644,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1645,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1646,2020-06-24,1,0,0,2,1,0,0,1,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1647,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1648,2020-06-24,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2020,6,24,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1649,2020-06-24,1,1,0,1,3,0,1,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1650,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1651,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1652,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1653,2020-06-24,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1655,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1656,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1657,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1658,2020-06-24,0,0,0,2,1,0,0,0,0,1,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1659,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1661,2020-06-24,1,0,0,2,1,0,1,0,0,0,0,0,1,0,2020,6,24,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1662,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1663,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1664,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1665,2020-06-24,1,1,1,3,2,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1666,2020-06-24,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1667,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1668,2020-06-24,1,0,0,2,3,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1669,2020-06-24,1,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1670,2020-06-24,1,0,0,3,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1671,2020-06-24,1,0,0,2,1,0,1,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1672,2020-06-24,1,1,1,2,2,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1673,2020-06-24,1,1,1,1,4,0,0,1,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1674,2020-06-24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1675,2020-06-24,1,1,1,1,5,0,0,0,0,0,1,0,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1676,2020-06-24,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677,2020-06-24,1,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1678,2020-06-24,1,0,0,3,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1679,2020-06-24,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1680,2020-06-24,1,0,0,2,1,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1682,2020-06-24,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1683,2020-06-24,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1684,2020-06-24,1,0,0,1,2,0,1,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1685,2020-06-24,1,0,0,3,6,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1686,2020-06-24,1,1,1,2,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1687,2020-06-24,1,0,0,2,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1688,2020-06-24,1,0,0,4,1,0,1,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
